id,sentiment,sentiment_new
"3526_7",1,1
"636_1",1,0
"12006_2",1,0
"4412_10",1,1
"2915_9",1,1
"3788_10",1,1
"8821_4",1,1
"103_3",1,1
"7094_2",1,1
"4952_10",1,1
"12241_8",1,1
"32_10",1,1
"4507_4",1,1
"4536_3",1,1
"8866_1",1,0
"2127_1",1,0
"9962_10",1,1
"12043_2",1,0
"7975_1",1,1
"4175_1",1,0
"10592_1",1,1
"11830_2",1,1
"8661_7",1,1
"9773_10",1,1
"871_10",1,1
"6385_3",1,1
"1529_4",1,1
"792_8",1,1
"3034_1",1,0
"6506_2",1,0
"407_4",1,0
"2809_3",1,0
"1862_1",1,1
"12281_1",1,0
"9706_7",1,1
"956_3",1,1
"1882_7",1,1
"2370_4",1,1
"1996_10",1,1
"6256_8",1,1
"11422_1",1,1
"1328_9",1,1
"6132_10",1,1
"7584_3",1,0
"10959_8",1,1
"10416_9",1,1
"2153_10",1,1
"11718_7",1,1
"8736_2",1,1
"6705_1",1,1
"10689_10",1,1
"2440_8",1,1
"8336_2",1,0
"4804_2",1,0
"9404_9",1,1
"8959_1",1,0
"12420_10",1,1
"12412_3",1,1
"5295_9",1,1
"1423_1",1,1
"9254_3",1,1
"2282_2",1,1
"9871_7",1,1
"12051_4",1,1
"125_3",1,1
"2407_10",1,1
"5528_8",1,1
"12358_7",1,1
"231_1",1,1
"3136_9",1,1
"1297_2",1,0
"10609_9",1,1
"8665_4",1,1
"1911_1",1,0
"5827_4",1,1
"9079_4",1,1
"3190_10",1,1
"2322_4",1,1
"11455_10",1,1
"3230_2",1,1
"12369_1",1,1
"7506_7",1,1
"7128_9",1,1
"8477_1",1,0
"12479_4",1,0
"8939_8",1,1
"1177_8",1,1
"11584_10",1,1
"11207_10",1,1
"6340_1",1,1
"5401_7",1,1
"3898_8",1,1
"6633_8",1,1
"261_3",1,1
"10462_10",1,1
"2952_10",1,1
"580_3",1,1
"5421_1",1,0
"146_8",1,1
"10045_1",1,0
"94_10",1,1
"1641_1",1,1
"1536_3",1,0
"6987_10",1,1
"4672_8",1,1
"8273_9",1,1
"1449_8",1,1
"2117_10",1,1
"1631_1",1,1
"9385_1",1,1
"3201_9",1,1
"852_4",1,1
"8236_4",1,0
"7013_10",1,1
"5145_4",1,1
"11804_10",1,1
"8122_9",1,1
"12373_1",1,1
"3417_9",1,1
"2728_7",1,1
"11217_9",1,1
"5631_9",1,1
"8302_2",1,1
"6149_3",1,0
"9448_10",1,1
"8952_1",1,1
"9229_8",1,1
"8260_10",1,1
"1331_1",1,0
"5900_10",1,1
"4324_4",1,1
"4390_8",1,1
"3870_1",1,1
"10903_1",1,0
"8913_8",1,1
"7982_1",1,1
